lineID	SPEAKER	ENGLISH	
			
6229	objAngel	{angel}我的||天哪...	
12035	objBard	但我们没法带上其他人...
12036	objRosie	我明白了。
12037	objRosie	我们一直在请求国王派救兵，|但...
12038	objRosie	|||一直没什么进展。
12039	objRosie	英雄带我们一大群人#从镇上一路逃到这里。
12040	objRosie	真是...||太英勇了！
12041	objRosie	你知道吗，|这感觉还挺不错的...
12042	objRosie	那种情况下能有一位英雄挺身而出。
12043	objRosie	我都快习惯了。
12044	objBard	...
12045	objRosie	要是我们的国王也这么有同情心就好了。
12046	objRuby	{wiggle}呸！||外边真黑...
12047	objRuby	每个人还都愁眉苦脸的！
12048	objRuby	世界末日已经够糟了。
12049	objRuby	为什么大伙还要这么压抑？
12050	objRuby	{wiggle}该死的怪物把我的房子毁了。
12051	objRuby	一群混蛋...
12052	objRuby	他们只能把我搬到布朗森家。
12053	objRuby	然后外面变得乱七八糟...
12054	objRuby	大家都想站在外面看热闹。
12055	objRuby	我本来在屋里待的好好的。
12056	objRuby	他们硬要让我出来。
12057	objRuby	说什么末日来临的时候我们要在一起。
12058	objRuby	{shake .5}我讨厌搬家！{/shake}
12059	objRuby	让我死得肃静点吧...
12060	objRuby	{wiggle}每个人都被这末日搞得紧张兮兮的。
12061	objRuby	我|所有的|朋友早就死了。
12062	objRuby	谁还在乎这些。
12063	objRuby	...
12064	objRuby	...
12065	objRuby	...
12066	objRuby	...|呸...
12067	objBard	露比！||#你需要帮助吗？？
12068	objRuby	{wiggle}{shake}不用。{/shake}
12069	objRuby	{speed .7}离我远点。
12072	objRuby	{}{wiggle}{speed .7}你刚才是用歌声赶走了那个幽灵？
12073	objBard	{}没错！
12074	objBard	它现在不再缠着你了，怎么样？
12075	objRuby	{wiggle}{shake}不怎么样。{/shake}
12076	objRuby	{speed .7}他根本没打扰我。
12077	objRuby	你是不是就随便闯进别人家然后唱歌？
12079	objBard	{}...
12080	objRuby	{}{wiggle}{speed .7}行吧，||{shake .4}谢谢啊，{/shake}#||闯进我家还搞出这么大动静。
12081	objRuby	你现在可以走了。
12082	objRuby	{}{wiggle}{speed .7}你怎么还不走？
12083	objRuby	{wiggle}{speed .7}那姑娘真该学学礼仪了。
12084	objRuby	你也一样。
12085	objRuby	我现在是个老太太了。
12086	objRuby	你们闯进来还要求我给你们唱歌...
12087	objRuby	你们对长辈的尊重呢，||嗯？
12088	objRuby	{wiggle}{speed .7}那首歌||确实让我想起了一些往事...
12089	objRuby	但现在这些回忆只会让我难过。
12090	objRuby	{wiggle}{speed .7}原来那个幽灵是罗恩啊。
12091	objRuby	我就知道。
12092	objRuby	他还是那么烦人。
12093	objRuby	...
12094	objRuby	{wiggle}{speed .7}...但他能回来看我我还挺开心的。
12095	objRuby	我想你了，|你个老傻瓜。
12096	objRuby	{wiggle}我现在完全听不懂他在说什么。
12097	objRuby	但他还能唱歌，|就像|他|以前一样。
12098	objRuby	能听到他的歌声真好啊，#|毕竟我想他了。
12099	objRuby	但也只是因为我确实想他了。
12100	objBard	嗨，露比！
12101	objBard	...
12102	objBard	我想学统领之歌...
12103	objBard	你知道关于这首歌的事吗？
12104	objRuby	我{speed .15}{wiggle}{shake}不知道。{/shake}
12105	objRuby	{speed 1}而且|我受不了了，
12106	objRuby	你
12107	objRuby	{shake}乱跑到我家
12108	objRuby	还||要求我{/shake}
12109	objMatriarch	{}露比！
12110	objBard	！
12111	objMatriarch	你这个态度可不对啊
12112	objMatriarch	你|真的||不记得统领之歌了吗？
12113	objRuby	{speed .7}{wiggle}{shake}不记得。{/shake}
12114	objMatriarch	{}{shake}真的吗？？？{/shake}
12115	objMatriarch	那首你|{shake .5}经常唱的歌{/shake}？
12118	objMatriarch	你知道的...||那一天？||你和罗恩一起？
12119	objMatriarch	还有在那棵树下的聚会？
12120	objMatriarch	那首本该由|{shake .5}你{/shake}|唱的歌？
12121	objMatriarch	{shake .5}每{/shake}|一年？
12122	objMatriarch	你|{shake .5}真的{/shake}|不记得了？
12123	objRuby	{speed .5}{wiggle}...
12124	objRuby	哦，是啊...||那|首歌。
12125	objRuby	{speed 1}我||可能|还记得。
12126	objBard	{}！
12127	objBard	你能唱一遍吗？
12128	objRuby	{speed 1}{wiggle}|||我只唱一遍。
12129	objBard	{}原来是这样的...
12130	objBard	这次我唱的不太好...
12131	objBard	但我以后会记住的！
12132	objBard	{}原来是这样的...
12133	objBard	{}谢谢你，露比！
12134	objBard	我就知道你没{shake}那|么{/shake}讨厌！
12135	objRuby	{wiggle}{shake}...{/shake}
12136	objRuby	{wiggle}{speed .7}我给你唱过了。
12137	objRuby	你现在可以出去了。
12138	objMatriarch	{}见到你总是很高兴，|露比。
12140	objMatriarch	孩子，|你一离开这间房子...
12141	objMatriarch	试玩就结束了。
12142	objMatriarch	有些家伙想在那之前逗逗露比。
12143	objMatriarch	我觉得这不太礼貌，|但...
12144	objMatriarch	好吧，|注意一下后面等着玩的人。
12145	objMatriarch	如果你喜欢，|以后可以来试试其他部分。
12146	objMatriarch	孩子，到镇上来找我吧。
12147	objRuby	{wiggle}{shake}谢||谢，{/shake}||够了吧。
12148	objRuby	{wiggle}{shake}好吧，||谢谢你。
12149	objRuby	{wiggle}{shake}...
12150	objRuby	{wiggle}请别在我家胡闹了。
12151	objRuby	{wiggle}{shake}够了！
12152	objRuby	{wiggle}{shake}你是专门来烦我的吗？
12154	objRuby	你就没什么更重要的事可做吗？
12155	objBard	我觉得这个怪物|已经死了...
12156	objBard	...
12157	objBard	看起来|{wiggle}有人{/wiggle}||找到了一些宝藏...
12158	objBard	...
12159	objBard	真不错！
12160	objRupali	我真的很感谢我的亲宠，|吉祥。
12161	objRupali	他是个值得信赖的朋友...
12162	objRupali	他还让我的膝盖暖暖的，|很舒服。
12163	objRupali	我一直把吉祥带在身边...
12164	objRupali	有他在我感觉很安心。
12165	objRupali	有一次，|我小时候，#|和父母走散了......
12166	objRupali	我很害怕...|但吉祥让我冷静下来...
12167	objRupali	他开始嚎叫，#直到我父母找到我们。
12168	objRupali	他是个聪明的小家伙。
12169	objRupali	随着战况愈演愈烈，#进出鲁勒越来越困难了。
12170	objRupali	你是从鲁勒外进来的吗？#||你是怎么进来的？
12171	objRupali	我猜你肯定是破墙闯进来的吧，#|对不对？
12172	objRupali	啊哈|哈|哈|哈！
12173	objRupali	看你那表情！
12174	objRupali	我只是开玩笑，#|你知道的...
12175	objRyan	呃，||嗨。
12176	objRyan	其实我没空跟你聊天。
12177	objRyan	我在德尔菲可是个很酷的家伙。
12178	objRyan	你能不能离我|，#呃...||远一点？
12179	objRyan	你破坏了我酷酷的风格。
12180	objRyan	我怎么这么酷？||简单。
12181	objRyan	我只是看透了所有东西都很无聊。
12182	objRyan	人们很尊重这种观点。
12183	objRyan	{shake}是你！！！
12184	objRyan	那个疯狂渡鸦的歌手！！！{/shake}
12185	objRyan	你的演出改变了我的{shake}人生{/shake}。
12186	objRyan	我以前觉得酷即世界。
12187	objRyan	但看到你在舞台上...
12188	objRyan	就是...||{wiggle}那么{/wiggle}||振奋人心地|不酷...
12189	objRyan	我意识到不酷其实也是一种酷。
12190	objRyan	我现在|{shake}超级{/shake}|崇拜你！
12191	objRyan	这让我，|嗯，|特别不酷？？
12192	objRyan	这对我来说是个新奇又刺激的世界！！
12193	objRyan	呃呃呃
12194	objRyan	{size .7}哇噢
12195	objRyan	{size .7}这真是...
12196	objRyan	{size 1}{shake}*咳咳*{/shake}
12197	objRyan	|||够无聊的。
12198	objRyan	{size .7}呜-哇啊
12199	objRyan	{size .7}那声音...
12200	objRyan	{size 1}{shake}*咳|咳咳*{/shake}
12201	objRyan	不，|呃...||真不怎么酷。
12202	objRyan	{size .7}{wiggle}{shake .2}真-|太||酷了...
12203	objRyan	{shake}{size 1}无聊！{/shake}我是说，||太无聊了。
12204	objRyan	你一点都|不酷。
12205	objRyan	{shake}哇啊啊啊啊啊啊！！！！{/shake}
12206	objRyan	太{quake}{wiggle}酷了！！！{/wiggle}
12207	objRyan	{wiggle}咿呀呀呀呀呀呀！！！{/wiggle}
12208	objRyan	{shake}太|棒了！！！{/shake}
12209	objSaher	我受不了这热得要命的鬼天气了。
12210	objSaher	这太伤皮肤了。
12211	objSaher	...
12212	objSaher	顺便，|你可以看看有什么想要的。
12213	objSaher	但你看起来不像对珠宝感兴趣的人。
12214	objSaher	这个城市的人对待外国人像对待瘟疫一样。
12215	objSaher	太残忍了。|我讨厌这样。
12216	objSaher	我千里迢迢赶来是为了躲避战争。
12217	objSaher	但我却成了这里的外人...
12218	objSaher	而且现在还有怪物在攻击我们，#|我觉得这里也不安全了。
12219	objSaher	难以置信，钱德什真的派来了巨人...
12220	objSaher	它们比森林里那些小东西大多了。
12221	objSaher	不过，这场冲突本身就很荒谬。
12222	objSaher	我想我们都希望结束这一切。
12223	objSaj	你好...
12224	objSaj	你对药水感兴趣吗...？
12225	objSaj	||这都是我自己做的...
12226	objSaj	这背后的科学原理很有意思...
12229	objSaj	我的原料都源于大自然...
12230	objSaj	配上化学知识来调配新药...
12233	objSaj	我的药水保质保量...
12234	objSaj	效果稳定...
12235	objSaj	你应该买一些...
12236	objBard	那听起来很有趣！
12237	objBard	但|我没钱。
12238	objSaj	哦...
12239	objSaj	呃...|你好...
12240	objSaj	又是你...
12241	objBard	我们是来买力量药水的！
12242	objSaj	||哇哦...
12243	objSaj	没想到你们|出手这么阔绰...
12246	objSaj	这得花不少法夸德...
12247	objMiriam	法夸|什么？
12248	objSaj	嗯...|？
12249	objSaj	法夸德？
12250	objSaj	就是...|货币...？|钱...？
12251	objBard	哦！
12252	objBard	我们没有那种东西...
12253	objSaj	|哦...
12254	objSaj	嗯，|那样的话...
12255	objSaj	那我不能给你...
12256	objBard	啊！
12257	objBard	我们不能通过...#|给你帮忙来交换吗？
12258	objSaj	|要是其他药水说不定还可以...
12259	objSaj	但力量药水是...|很奢侈的...
12260	objSaj	需要整整一箱法夸德才能买...
12262	objMiriam	{shake}啊啊啊啊！
12263	objMiriam	{shake .4}少来这套！！！
12264	objMiriam	我和我奶奶以前也炼过药！！！
12265	objMiriam	哪有这么难！
12266	objMiriam	去你的装模作样的破店！！！
12267	objMiriam	我们自己炼划算多了！！
12268	objSaj	{}||好吧...
12269	objMiriam	我们走，{name}！
12270	objSaj	|那祝你们炼药顺利...
12271	objSaj	力量药水的炼制很容易出错...
12272	objSaj	希望你的朋友知道自己在做什么...
12273	objSaj	如果她真的在行，|其实，#|我挺想和她聊聊的...
12274	objSaj	这里没几个炼药的同好...
12275	objSaj	虽然传统的炼药属于魔法范畴...
12276	objSaj	但|鲁勒人不太相信魔法...
12277	objSaj	所以|我改用化学知识调配...
12278	objSaj	其实|这还让药水效果更好了...
12279	objSaj	药效非常稳定...
12280	objSaj	|你的朋友不是魔法师...|吧？
12281	objSaj	在这用魔法很可能会惹麻烦...
12282	objSaj	|我看到英雄在镇上...
12283	objSaj	对我们炼药师真是个好消息...
12284	objSaj	那位大人应该买得起力量药水...
12285	objSaj	呃...|无意冒犯...
12286	objVivian	{shake}老大！！！{/shake}
12287	objSandra	你回来了！
12289	objVivian	你不在的时候我们一直在保护钱德什。
12290	objSandra	真艰难啊！
12291	objSandra	怪物群越来越凶残...
12292	objVivian	对一般的老巫师可能|很艰难！
12293	objVivian	{shake}但对我们来说不是问题！！！{/shake}
12294	objSandra	不，|有一说一|确实很难！
12295	objVivian	好吧确实有点难度。
12296	objSandra	但|突然间...
12297	objSandra	它们全都...||消失了！
12298	objSandra	简直是奇迹！
12299	objVivian	肯定是被我们打怕了！
12300	objSandra	我觉得|发生了什么特别的事。
12301	objSandra	我们听到了你的声音，#从很远|很远的地方传来...
12302	objSandra	好吧，|不只是声音。
12303	objVivian	是某种强大的力量！
12304	objVivian	无数种声音同时唱响！
12305	objVivian	就像你给国王王后唱的那首歌...
12306	objVivian	我们就知道是你，|老大！
12307	objSandra	突然间，|所有人都跟着唱歌！
12308	objSandra	那种|力量感...
12309	objVivian	哦对！
12310	objVivian	你提醒我了。
12311	objVivian	你唱歌|||其实很好听啊，桑！
12312	objSandra	哦！||...|谢谢！
12313	objSandra	看来战争要结束了。
12314	objSandra	也许钱德什再也不需要守护者了...
12315	objVivian	对！||是这样！
12316	objVivian	我们在考虑摘下面具退休。
12317	objSandra	我准备好回归普通巫师生活了...
12318	objVivian	我还没准备好！
12319	objVivian	我们可以在家乡打击犯罪！！
12320	objVivian	但没有你，桑，我做不到...
12321	objSandra	别这么说！
12322	objSanta	...
12323	objSanta	没想到啊...
12324	objSanta	这么多年来...
12325	objSanta	我一直追寻的那个梦想...
12326	objSanta	原来从未真正实现过。
12327	objSanta	||这是个艰难的决定...
12328	objSanta	可能是时候
12329	objSanta	休息一下了...
12330	objSanta	你们走吧。
12331	objSanta	我要在这里好好想一想。
12332	objSanta	我很生气，|但也松了一口气。
12333	objSanta	愤怒于自己制造的玩具无法带来欢乐...
12334	objSanta	却也欣慰有人愿以真相对待。
12335	objSanta	我必须深刻反思自己在做什么。
12336	objSanta	所以||-吼|-吼...
12337	objSanta	{wiggle}就是你们{/wiggle}|扰乱了我的工厂。
12339	objSanta	我对你们||太失望了！
12340	objSanta	每一个在这里工作的人...
12341	objSanta	都是我们大家庭中的一员。
12342	objSanta	你们为何要背弃这个家庭？
12343	objBard	||因为...
12344	objBard	我们想让你关掉它！
12345	objSanta	...关掉...||工厂？
12346	objBard	对！
12347	objSanta	...
12348	objSanta	你怎么敢||说这种话！
12349	objSanta	自从我创立这家企业...
12350	objSanta	我就夜以继日|为人们制造快乐！
12352	objSanta	而快乐孩子是我最伟大的作品！
12353	objSanta	这是最棒的玩具！
12354	objSanta	能让每个人||绽放笑容！
12355	objSanta	为何你们要...
12356	objSanta	夺走这份美好...？
12357	objSanta	你们讨厌快乐吗？！
12358	npcs[whiner]	如果你觉得快乐孩子能带来快乐...
12359	npcs[whiner]	那...|| {shake}{quake}你根本不懂什么是快乐！！！{/shake}
12360	npcs[balalaika]	整座城市都因工厂受苦...
12361	npcs[whiner]	又大|，又吵|，又难闻...
12362	npcs[boxer]	根本没人喜欢快乐孩子！
12363	npcs[boxer]	那就是个玩具！
12364	npcs[strong]	但我们这辈子都在制造它！
12365	npcs[strong]	它带不来半点欢乐！
12367	objBard	不！！！
12368	objBard	如果你觉得快乐孩子能带来快乐...
12369	objBard	那...||你根本不懂什么是快乐！
12370	objBard	整座城市都因工厂受苦......
12371	objBard	又大|，又吵|，又难闻...
12372	objBard	根本没人喜欢快乐孩子！
12373	objBard	那就是个玩具！
12374	objBard	但人们一辈子都在制造它！
12375	objBard	它带不来|{wiggle}半点欢乐！{/wiggle}
12376	objSanta	...|噢...
12378	objSanta	...
12379	objSanta	好了。
12380	objBard	什...？
12381	objSanta	工厂关停了。
12382	objBard	就|这样...？
12383	objSanta	我毕生所追求的#|不过是给人们带来快乐。
12384	objSanta	我以为快乐孩子就是最终答案...
12385	objSanta	|||看来我错了...
12386	objSanta	也许，|我不在的这段时间，#|世界已经变了...
12387	objSanta	或者是我变了...
12388	objSanta	但不论如何，
12389	objSanta	既然我的工厂已经失去了存在的价值，
12390	objSanta	|我必须重新考虑它的意义...
12391	objBard	...
12393	objSanta	你们所有人...
12394	objSanta	从你们来时的路回去吧。
12395	objSanta	|我有很多东西要思考...
12541	objSavita	这地方烂透了。
12542	objSavita	我好想念夏天城啊...
12543	objSavita	现在却被困在这儿...
12544	objSavita	只有爷爷和我们的亲宠陪着...
12545	objSavita	{shake .5}唉...
12546	objSavita	我之前没见过巫师。
12547	objSavita	你会变魔法吗？
12548	objBard	噢，|我|不是巫师！
12549	objBard	不过我朋友米莉安是。
12550	objSavita	那她会变魔法吗？
12551	objBard	{size .7}我感觉如果这么问她|她会气死。
12552	objSavita	巫师都是什么样的？
12553	objBard	这个嘛，|米莉安|总是凶巴巴的。
12554	objBard	但她超酷的！
12555	objBard	她还单挑过英雄呢！
12556	objSavita	所以她很凶|还和英雄打架？
12557	objSavita	难怪大家都讨厌巫师...
12558	objBard	等等，|我不是这个意思！
12559	objSavita	哦，|好吧。
12560	objSayali	啊
12561	objSayali	抱歉刚刚没注意到你...
12562	objSayali	我在...||赶论文...
12563	objSayali	每天两点一线，
12564	objSayali	从宿舍到图书馆，
12565	objSayali	从早到晚，
12566	objSayali	永无止境...
12567	objSayali	渐渐地...
12568	objSayali	连如何...
12569	objSayali	像|正常人那样...
12570	objSayali	交流||都忘了...
12571	objSayali	我的研究方向是魔法的差异性...
12572	objSayali	相同的魔法被不同的施法者使用，
12573	objSayali	也会产生截然不同的效果...
12574	objSayali	但我现在焦头烂额，|因为...
12575	objSayali	我完全找不到是什么导致这种情况...
12576	objSayali	我的答辩完蛋了...
12577	objSayali	这学院对我意义重大...
12578	objSayali	我从小就梦想有一天能考上这里...
12579	objSayali	我幻想过无数次...
12580	objSayali	而当我真正踏入此地，
12581	objSayali	我满心希望发表出颠覆性的论文...
12582	objSayali	真正|{wiggle}突破{/wiggle}|人们的认知...
12583	objSayali	但现实让人寸步难行...
12584	objSayali	现在我只求能顺利毕业...
12585	objSeal	{color red}0
12586	objBard	哦。||锁上了！
12587	objSecretboatroom	打|{wiggle}扰{/wiggle}一下！！！
12588	objSecretboatroom	那间房是给一个非常重要的，
12589	objSecretboatroom	这艘船上的{shake .5}V||-I|-|P{}||嘉宾！！！
12590	objSecretboatroom	请勿打扰！
12591	objSecretboatroom	闯进陌生房间前请三思！
12592	objBard	{size .6}（但这很有趣...）
12593	objMiriam	哇。
12594	objMiriam	真是一帮傻瓜。
12595	objMiriam	我们继续吧。
12596	objMiriam	趁他们没回来...
12597	objMiriam	|嘿...
12598	objMiriam	...那看起来像{glitch .35}什么东西！
12599	objBard	{shake}啊啊！！！{/shake}
12600	objMiriam	哇啊！！！
12601	objMiriam	...|它在你脸上！
12602	objBard	{shake}我知道！！！{/shake}
12603	objMiriam	做点||什么！！！
12604	objMiriam	我可以试着用魔法打它...
12605	objMiriam	...|但我可能会伤到你...
12606	objMiriam	天，|它真的拼命了！
12607	objMiriam	唉！
12608	objMiriam	也许你应该试试唱歌？
12609	objMiriam	...
12610	objMiriam	你这就要放弃了吗？
12611	objMiriam	你应该试试唱歌。
12612	objMiriam	...
12613	objMiriam	好的...
12614	objMiriam	我真不知道该说什么了。
12615	objMiriam	你真的应该试试唱歌。
12616	objMiriam	...
12617	objBard	！
12618	objBard	它不喜欢那样！
12619	objMiriam	{size .7}（我早就说过了...）{/size}
12620	objBard	我当时吓坏了！
12621	objBard	但我想其实没那么糟。
12622	objMiriam	是啊，它只是个小家伙。
12623	objMiriam	我想知道它从哪来的...？
12624	objMiriam	哦。
12625	objMiriam	我们逃命吧。
12626	objBard	我们唱歌吧！
12627	objMiriam	{shake .5}什么...{}
12628	objBard	刚刚有用！||对吧？
12629	objBard	我们必须穿过森林去见国王！
12630	objBard	所以|我们必须试试...
12631	objMiriam	你知道吗...
12632	objMiriam	当然。
12633	objMiriam	随你便。
12634	objBard	...大家都去哪了...？
12635	objShiro	{shake .5}钱德什人真疯狂！{/shake}
12636	objShiro	听我说，|年轻人。|我曾娶过一个！
12637	objShiro	他们学了各种怪异的魔法...
12638	objShiro	{shake .7}别||相信他们！！！{/shake}
12639	objShiro	我以前头发浓密！
12640	objShiro	但当我的钱德什妻子离开时，#她带走了我的一切...
12641	objShiro	靠着她的|{shake .5}魔法！！！{/shake}
12642	objShiro	他们就是那种怪人，|年轻人！
12643	objShiro	他们会为任何小事使用魔法！
12644	objShiro	你问我，|这场战争已经#持续了太多，|太多年了...
12645	objShiro	这些巫师早就该被我们打垮了！
12646	objShiro	战争，||真的是很可怕的东西。
12647	objShiro	但总得有人去对抗那里的邪恶！
12648	m1	{size 1.5}{background #180431}{color #FFC86B}（感觉太怪了...）
12649	m1	（骑着别人的扫帚...）
12650	m1	{size 1}*小声嘀咕*
12651	objBard	你想帮忙推翻工厂吗？
12652	objSiobhan	天哪！||这是什么问题！
12653	objSiobhan	但我现在忙着处理邮件，#|你也看得到...
12654	objSiobhan	抱歉让你的梦想|打水{wiggle}票{/wiggle}||啦！
12655	objSiobhan	希望你不要太伤|{wiggle}信{/wiggle}||！
12656	objBard	...
12657	objSiobhan	所以工厂关停了...
12658	objSiobhan	但总会有邮件的！！
12659	objSiobhan	我猜圣诞镇|{wiggle}到递{/wiggle}|还是解脱了，呼呼！
12660	objSiobhan	嗨呀贝丝！
12661	objSiobhan	很{wiggle}刀{/wiggle}兴||见到你！
12662	objSiobhan	看，|这是个笑话，|因为刀听起来像高
12663	objBeth	我听懂了。
12664	objSiobhan	这种天气可得裹紧了！
12665	objSiobhan	你可不想...||{wiggle}咖啡{/wiggle}一声打个大喷嚏！
12666	objBeth	嗯。
12667	objBeth	邮件怎么样了？
12668	objSiobhan	很忙！|我的任务可是|{wiggle}盘{/wiggle}根错节呀|，呼！
12669	objBeth	...
12670	objBeth	{size .8}艾娅|之弦啊...
12671	objSiobhan	哦！||{wiggle}冰糕{/wiggle}兴见到你！
12672	objSiobhan	外面挺冷的，|是吧？
12673	objSiobhan	我负责确保每个人都收到邮件。
12674	objSiobhan	无论晴雨，我都会如|{wiggle}雪{/wiggle}|而至，一日不差！
12675	objSiobhan	我绝不会...||任{wiggle}邮{/wiggle}|失误发生！
12676	objSiobhan	因为我没那么|{wiggle}飘{/wiggle}！
12677	objSiobhan	{size .7}（好吧，我会|||{wiggle}冷{/wiggle}|静点，不玩双关了）。
12678	objSiobhan	人人都是批评家。
12679	objSiobhan	...
12680	objSiobhan	自以为是|{wiggle}砖{/wiggle}|家...
12681	objSiobhan	我想我只是在|突破{wiggle}寄{/wiggle}限！
12682	objSiobhan	你知道，|这里一直很冷，|但工厂让这里更冷了！
12683	objSiobhan	雾霾遮住了太阳...
12684	objSiobhan	这真是|{wiggle}天{/wiggle}|大的麻烦！
12685	objSiobhan	既然它关停了...|你觉得他们会把资产|{wiggle}冻结{/wiggle}|吗？
12686	objSiobhan	{size .7}...|太多了吗？
12687	objSiobhan	呵呵，|我会因为说话罪行被|{wiggle}乐{/wiggle}令禁止吗？
12688	objSiobhan	我就是停不下来...
12689	objSophie	巫师是这个星球上最虚伪、#|无聊||烦人的人。
12690	objSophie	如果你问我。
12691	objSophie	我并不为成为他们中一员而自豪。
12692	objSophie	而且我们天生有这么奇怪的发色...
12693	objSophie	粉色，|绿色，|青色...？|||呸。
12694	objSophie	我喜欢正常人的发色。
12695	objSophie	我想从我现在的发色就能看出来。
12696	objSophie	我不太明白为什么会有战争。
12697	objSophie	比如说，|鲁勒有什么问题？#||他们做了什么吗？
12698	objSophie	他们在我看来挺不错的。
12699	objSophie	我又懂什么呢。
12700	objSophie	我长大后想搬出去。
12701	objSophie	绝对不去学院。
12702	objSophie	我会去海的另一边。
12703	objSophie	或者我甚至|会去鲁勒。
12704	objSophie	在一个陌生的新地方开始新生活...
12705	objSophie	那听起来||有点令人兴奋...
12706	objAngel	{angel}哦，嘿！
12707	objAngel	小诗！！！
12708	objMiriam	{}{size 1.2}这是谁
12709	objAngel	{angel}哦，你知道啦
12710	objAngel	只是个老朋友
12711	objBard	{}{size 1.2}她和英雄是同谋！
12712	objMiriam	同谋，|是吧？
12713	objAngel	{angel}小诗...|我和{shake .5}每|一|个|人{/shake}都是同谋
12714	objAngel	你们都是我特别的小伙伴
12715	objAngel	我不偏袒谁
12716	objMiriam	{}{size 1.2}...
12717	objMiriam	{size .9}我不喜欢她...
12718	objBard	{}{size 1.2}这里发生了什么？
12719	objAngel	{angel}一场激烈的战斗！！！
12720	objAngel	|我指的是奥黛丽和一些怪物之间
12721	objAngel	我和奥黛丽还是很酷的哈哈
12722	objAngel	那|{shake .5}太疯狂了！{/shake}
12723	objAngel	怪物们全是一通乱叫，|呜哇呜哇哇哇！！！
12724	objAngel	而奥黛丽就像...|啪嗒！|电击！||轰-|{shake}砰！！！{/shake}
12725	objMiriam	{}{size 1.2}...
12726	objBard	{}{size 1.2}...
12727	objAngel	{angel}{size .9}她真是|太酷了
12728	objAngel	{size 1.2}她给这座城市争取了很多时间
12729	objAngel	我想他们现在正和她一起庆祝
12730	objMiriam	{}{size 1.2}哦，真棒啊
12731	objMiriam	{}{size 1.2}所以|{shake .7}她{/shake}|在这...
12733	objAngel	{angel}现在你们可以一起多玩玩了！
12734	objBard	{}{size 1.2}我觉得我不想再见她了...
12735	objMiriam	她坏透了！
12736	objAngel	{angel}...
12737	objAngel	她|真的没那么坏！
12738	objAngel	至少你了解她之后
12739	objAngel	不过好吧我先走了
12740	objAngel	我刚刚在这里发呆
12741	objAngel	没想到会见到你
12742	objAngel	嗯，但祝你好运！
12743	objAngel	关于整个||地球之歌这件事！
12744	objAngel	0
12745	objAngel	{angel}嘿，小吟游诗人
12746	objBard	{}你一直在||跟着我吗？
12747	objAngel	{angel}呵呵没有哦
12748	objAngel	我其实一直很忙的
12749	objAngel	但在你身上我可不忙;)
12750	objBard	{}忙着干什么？
12751	objAngel	{angel}不关你事啦！
12752	objAngel	所以那个手风琴手...
12753	objAngel	你想帮助TA，对吧？
12754	objBard	{}我想！
12755	objSpirit1goddess	{angel}你知道你要干什么吗？{}{background black}
12756	objBard	我|没|主|意。
12757	objBard	我|有|个|主|意！
12758	objAngel	{angel}好吧
12759	objAngel	你记得你现在可以和幽灵交流，|对吧？
12760	objBard	{}...
12761	objBard	哦对。
12762	objAngel	{angel}好啦，|就这样
12763	objAngel	{angel}你能行的！
12764	objAngel	0
12765	objBard	{}真不敢相信||那个家伙！！！
12766	objAngel	{angel}很抱歉，|小吟游诗人
12770	objBard	{}我真的该放弃吗...？
12771	objAngel	{angel}{speed 1.5}不！
12772	objAngel	{speed .7}好吧
12773	objAngel	{speed 1.5}我的意思是
12774	objAngel	你可以
12775	objAngel	但是
12776	objAngel	{speed .1}我相信你，|小吟游诗人
12777	objAngel	我之前其实不太相信
12778	objAngel	但现在，看见你的决心
12779	objAngel	我相信了
12780	objAngel	我觉得你真的能唱出地球之歌
12781	objBard	{}但怎么做呢？
12782	objBard	如果统领不帮我...
12783	objAngel	{angel}还有六位
12784	objAngel	每一位都掌握着一部分
12786	objAngel	所以也许，
12787	objAngel	去他的
12788	objAngel	我们去找其他统领吧。
12789	objBard	{}...
12790	objBard	哪里？
12791	objAngel	{angel}{speed .2}*耸肩！*
12793	objAngel	{speed 1}一步步来|，知道吗？
12794	objAngel	得先处理好你家里的那些幽灵
12795	objAngel	好，我先走了
12796	objAngel	出口的树在你左边
12797	objAngel	保重
12798	objAngel	{angel}0
12799	objAngel	{}{angel}欢迎来到灵界
12800	objAngel	你来得挺快的，|小吟游诗人...
12801	objAngel	我就知道你很特别！
12802	objBard	{}我记得你！！！
12804	objBard	你在这里做什么？
12805	objAngel	{}{angel}我传达了我的信息，所以
12806	objAngel	只是在你的世界里游荡
12807	objAngel	间接感受着艾娅对万物无条件的爱
12808	objAngel	之类的东西
12809	objBard	{}所以...
12810	objBard	你...|是真实的吗？
12811	objAngel	{angel}呃
12812	objAngel	是？
12813	objAngel	差不多是
12814	objBard	{}世界要终结了？
12815	objAngel	{angel}...||是的
12816	objBard	{}我们该怎么阻止它？
12817	objAngel	{angel}阻止什么
12818	objBard	{}我们怎么才能阻止世界末日？？？
12819	objAngel	{angel}唯一有可能||{shake .5}阻止{/shake}|||它的事情是...
12820	objAngel	有人唱出||地球之歌
12821	objBard	{}就这样？？？
12822	objBard	我能做到！
12823	objBard	怎么唱？
12824	objAngel	{angel}哦天呐，那可
12825	objAngel	没||那么简单
12826	objAngel	地球之歌没有旋律
12827	objAngel	它承载着这个星球上所有生命的共同意志
12828	objAngel	这是件很复杂的事
12829	objBard	{}好吧...|我怎么才能学会它？
12834	objAngel	{angel}去找这里的统领...
12835	objAngel	在大城堡里
12836	objAngel	你不会错过的
